    138.10   4941.72  -5000.52   5063.13   4941.70   5063.12   4993.58   5006.80    169.95   4999.61    169.95    186.27    181.18    186.27    181.18   5102.04   5232.25   5152.90   5168.89   5160.46   5160.59   5160.46   5160.59   5161.03   5160.78   5161.03   5160.78   5292.04   5000.16   5000.00   5001.03  0.9736E-03  0.1106E-07  0.3269E-03  0.2969E-08     0.41104    122.04  0.2879E-33  0.3044E-29  0.5449E-30  0.0000E+00
    140.86   4942.16  -4988.82   5055.30   4942.20   5055.33   4952.35   5047.59    143.69   4999.60    143.69    163.11    192.83    163.11    192.83   5087.86   5223.12   5118.76   5202.53   5160.42   5160.55   5160.42   5160.55   5161.00   5160.74   5161.00   5160.74   5291.93   5000.06   5000.00   5000.48  0.4100E-03  0.1286E-06  0.3268E-03  0.2723E-08     0.04584    128.40  0.1530E-32  0.2943E-29  0.2658E-30  0.0000E+00
    138.16   4945.33  -4996.25   5058.88   4945.36   5058.90   4974.18   5026.09    162.79   4999.60    162.79    180.15    190.65    180.15    190.65   5091.64   5229.62   5134.24   5187.36   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5291.99   5000.06   5000.00   5000.97  0.6836E-03  0.4490E-07  0.3269E-03  0.2910E-08     0.40976    125.46  0.8446E-33  0.2599E-29  0.3626E-30  0.0000E+00
    118.85   4945.27  -4999.38   5061.02   4945.29   5061.04   4985.78   5014.57    155.36   4999.60    155.36    173.40    163.79    173.40    163.79   5095.26   5232.23   5144.66   5177.07   5160.45   5160.58   5160.45   5160.58   5161.03   5160.77   5161.03   5160.77   5292.02   5000.08   5000.00   5000.98  0.8460E-03  0.3267E-07  0.3269E-03  0.2956E-08     0.34740    124.09  0.4362E-33  0.3212E-29  0.5540E-30  0.0000E+00
    141.15   4911.68  -4987.04   5064.27   4911.49   5064.09   4999.69   5000.46    170.27   4999.86    170.27    176.33    195.44    176.33    195.44   5139.38   5213.38   5160.30   5161.30   5160.64   5160.69   5160.64   5160.69   5160.85   5160.76   5160.85   5160.76   5291.98   5001.78   5000.00   5000.96  0.1176E-02  0.6767E-09  0.3269E-03  0.2972E-08     0.44845     90.92  0.3821E-31  0.2742E-29  0.3328E-30  0.0000E+00
    131.13   4943.27  -4991.08   5056.31   4943.31   5056.34   4958.68   5041.38    152.94   4999.60    152.94    171.32    178.73    171.32    178.73   5088.83   5225.09   5122.81   5198.57   5160.43   5160.55   5160.43   5160.55   5161.00   5160.75   5161.00   5160.75   5291.95   5000.06   5000.00   5000.46  0.4840E-03  0.1086E-06  0.3268E-03  0.2790E-08     0.35263    127.44  0.1218E-32  0.3001E-29  0.4254E-30  0.0000E+00
    110.51   4944.30  -4993.33   5057.40   4944.34   5057.43   4965.18   5034.97    142.33   4999.60    142.33    161.91    123.14    161.91    123.14   5089.89   5227.08   5127.31   5194.16   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.97   5000.06   5000.00   5000.45  0.5651E-03  0.0000E+00  0.3269E-03  0.2849E-08     0.13329    126.55  0.8506E-33  0.8659E-29  0.2077E-29  0.0000E+00
    136.49   4944.88  -4994.82   5058.12   4944.92   5058.15   4969.65   5030.56    153.26   4999.60    153.26    171.60    177.79    171.60    177.79   5090.71   5228.37   5130.65   5190.89   5160.44   5160.56   5160.44   5160.56   5161.01   5160.76   5161.01   5160.76   5291.98   5000.06   5000.00   5000.69  0.6232E-03  0.6664E-07  0.3269E-03  0.2882E-08     0.28227    125.99  0.9672E-33  0.3370E-29  0.5009E-30  0.0000E+00
    121.03   4945.55  -4997.27   5059.47   4945.58   5059.50   4977.59   5022.71    162.13   4999.60    162.13    179.55    171.07    179.55    171.07   5092.45   5230.50   5137.11   5184.53   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5292.00   5000.06   5000.00   5000.92  0.7300E-03  0.4762E-07  0.3269E-03  0.2927E-08     0.37766    125.08  0.6425E-33  0.2784E-29  0.4748E-30  0.0000E+00
    131.93   4942.35  -4989.23   5055.45   4942.39   5055.49   4953.50   5046.47    160.73   4999.60    160.73    178.30    169.50    178.30    169.50   5088.03   5223.47   5119.47   5201.84   5160.42   5160.55   5160.42   5160.55   5161.00   5160.74   5161.00   5160.74   5291.93   5000.06   5000.00   5000.47  0.4230E-03  0.1441E-06  0.3268E-03  0.2736E-08     0.36008    128.20  0.1362E-32  0.3545E-29  0.6531E-30  0.0000E+00
    134.12   4943.81  -4992.19   5056.88   4943.85   5056.91   4961.86   5038.25    124.89   4999.60    124.89    146.82    165.77    146.82    165.77   5089.34   5226.08   5124.96   5196.47   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.96   5000.06   5000.00   5000.46  0.5231E-03  0.1656E-06  0.3268E-03  0.2820E-08     0.01442    127.00  0.3544E-24  0.4946E-29  0.5202E-30  0.0000E+00
    134.91   4945.43  -4996.55   5059.09   4945.46   5059.12   4975.14   5025.14    135.34   4999.60    135.34    155.80    175.27    155.80    175.27   5091.86   5229.88   5135.03   5186.58   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5292.00   5000.06   5000.00   5000.91  0.6966E-03  0.6208E-07  0.3269E-03  0.2915E-08     0.02497    125.36  0.7936E-33  0.3836E-29  0.4199E-30  0.0000E+00
    107.65   4945.20  -4999.49   5061.16   4945.22   5061.17   4986.30   5014.06    137.49   4999.60    137.49    157.59    127.64    157.59    127.64   5095.51   5232.32   5145.17   5176.56   5160.45   5160.58   5160.45   5160.58   5161.03   5160.77   5161.03   5160.77   5292.02   5000.08   5000.00   5000.98  0.8538E-03  0.5361E-07  0.3269E-03  0.2957E-08     0.20478    124.01  0.3922E-33  0.6986E-29  0.1496E-29  0.0000E+00
    141.46   4944.38  -4993.60   5057.46   4944.42   5057.49   4965.98   5034.19    177.70   4999.60    177.70    193.74    198.19    193.74    198.19   5090.04   5227.30   5127.89   5193.59   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.97   5000.06   5000.00   5000.45  0.5752E-03  0.5153E-07  0.3269E-03  0.2855E-08     0.48683    126.43  0.1125E-32  0.2241E-29  0.3503E-30  0.0000E+00
    119.67   4945.09  -4995.40   5058.44   4945.12   5058.47   4971.44   5028.79    146.05   4999.60    146.05    165.19    158.55    165.19    158.55   5091.06   5228.88   5132.04   5189.52   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5291.98   5000.06   5000.00   5000.74  0.6470E-03  0.8571E-07  0.3269E-03  0.2894E-08     0.31649    125.78  0.7843E-33  0.3800E-29  0.6371E-30  0.0000E+00
